Accession	Name	Description	source	Filtered Spectra	Distinct Peptides	Coverage
Q01082	SPTBN1	Spectrin beta chain, non-erythrocytic 1 OS=Homo sapiens GN=SPTBN1 PE=1 SV=2	clasp_minus_rep1	6	6	27.1573604060914
Q01082	SPTBN1	Spectrin beta chain, non-erythrocytic 1 OS=Homo sapiens GN=SPTBN1 PE=1 SV=2	clasp_minus_rep2	9	9	27.1573604060914
Q01082	SPTBN1	Spectrin beta chain, non-erythrocytic 1 OS=Homo sapiens GN=SPTBN1 PE=1 SV=2	clasp_plus_rep1	17	17	27.1573604060914
Q01082	SPTBN1	Spectrin beta chain, non-erythrocytic 1 OS=Homo sapiens GN=SPTBN1 PE=1 SV=2	clasp_plus_rep2	16	16	27.1573604060914
Q68D10	SPTY2D1	Protein SPT2 homolog OS=Homo sapiens GN=SPTY2D1 PE=1 SV=3	clasp_minus_rep1	6	6	31.2408759124088
Q68D10	SPTY2D1	Protein SPT2 homolog OS=Homo sapiens GN=SPTY2D1 PE=1 SV=3	clasp_minus_rep2	7	7	31.2408759124088
Q68D10	SPTY2D1	Protein SPT2 homolog OS=Homo sapiens GN=SPTY2D1 PE=1 SV=3	clasp_plus_rep1	7	7	31.2408759124088
Q68D10	SPTY2D1	Protein SPT2 homolog OS=Homo sapiens GN=SPTY2D1 PE=1 SV=3	clasp_plus_rep2	9	8	31.2408759124088
P08240	SRPRA	Signal recognition particle receptor subunit alpha OS=Homo sapiens GN=SRPRA PE=1 SV=2	clasp_minus_rep1	12	11	52.0376175548589
P08240	SRPRA	Signal recognition particle receptor subunit alpha OS=Homo sapiens GN=SRPRA PE=1 SV=2	clasp_minus_rep2	12	11	52.0376175548589
P08240	SRPRA	Signal recognition particle receptor subunit alpha OS=Homo sapiens GN=SRPRA PE=1 SV=2	clasp_plus_rep1	11	9	52.0376175548589
P08240	SRPRA	Signal recognition particle receptor subunit alpha OS=Homo sapiens GN=SRPRA PE=1 SV=2	clasp_plus_rep2	15	12	52.0376175548589
Q8IYB3	SRRM1	Serine/arginine repetitive matrix protein 1 OS=Homo sapiens GN=SRRM1 PE=1 SV=2	clasp_minus_rep1	6	3	21.570796460177
Q8IYB3	SRRM1	Serine/arginine repetitive matrix protein 1 OS=Homo sapiens GN=SRRM1 PE=1 SV=2	clasp_minus_rep2	2	2	21.570796460177
Q8IYB3	SRRM1	Serine/arginine repetitive matrix protein 1 OS=Homo sapiens GN=SRRM1 PE=1 SV=2	clasp_plus_rep1	13	8	21.570796460177
Q8IYB3	SRRM1	Serine/arginine repetitive matrix protein 1 OS=Homo sapiens GN=SRRM1 PE=1 SV=2	clasp_plus_rep2	18	11	21.570796460177
Q13247	SRSF6	Serine/arginine-rich splicing factor 6 OS=Homo sapiens GN=SRSF6 PE=1 SV=2	clasp_minus_rep1	9	8	36.3372093023256
Q13247	SRSF6	Serine/arginine-rich splicing factor 6 OS=Homo sapiens GN=SRSF6 PE=1 SV=2	clasp_minus_rep2	12	11	36.3372093023256
Q13247	SRSF6	Serine/arginine-rich splicing factor 6 OS=Homo sapiens GN=SRSF6 PE=1 SV=2	clasp_plus_rep1	9	8	36.3372093023256
Q13247	SRSF6	Serine/arginine-rich splicing factor 6 OS=Homo sapiens GN=SRSF6 PE=1 SV=2	clasp_plus_rep2	12	10	36.3372093023256
Q08945	SSRP1	FACT complex subunit SSRP1 OS=Homo sapiens GN=SSRP1 PE=1 SV=1	clasp_minus_rep1	5	4	32.1579689703808
Q08945	SSRP1	FACT complex subunit SSRP1 OS=Homo sapiens GN=SSRP1 PE=1 SV=1	clasp_minus_rep2	4	4	32.1579689703808
Q08945	SSRP1	FACT complex subunit SSRP1 OS=Homo sapiens GN=SSRP1 PE=1 SV=1	clasp_plus_rep1	9	9	32.1579689703808
Q08945	SSRP1	FACT complex subunit SSRP1 OS=Homo sapiens GN=SSRP1 PE=1 SV=1	clasp_plus_rep2	10	9	32.1579689703808
P52630	STAT2	Signal transducer and activator of transcription 2 OS=Homo sapiens GN=STAT2 PE=1 SV=1	clasp_minus_rep1	5	5	23.1492361927145
P52630	STAT2	Signal transducer and activator of transcription 2 OS=Homo sapiens GN=STAT2 PE=1 SV=1	clasp_minus_rep2	9	9	23.1492361927145
P52630	STAT2	Signal transducer and activator of transcription 2 OS=Homo sapiens GN=STAT2 PE=1 SV=1	clasp_plus_rep1	2	2	23.1492361927145
P52630	STAT2	Signal transducer and activator of transcription 2 OS=Homo sapiens GN=STAT2 PE=1 SV=1	clasp_plus_rep2	4	3	23.1492361927145
P40763	STAT3	Signal transducer and activator of transcription 3 OS=Homo sapiens GN=STAT3 PE=1 SV=2	clasp_minus_rep1	5	5	28.3116883116883
P40763	STAT3	Signal transducer and activator of transcription 3 OS=Homo sapiens GN=STAT3 PE=1 SV=2	clasp_minus_rep2	7	6	28.3116883116883
P40763	STAT3	Signal transducer and activator of transcription 3 OS=Homo sapiens GN=STAT3 PE=1 SV=2	clasp_plus_rep1	8	7	28.3116883116883
P40763	STAT3	Signal transducer and activator of transcription 3 OS=Homo sapiens GN=STAT3 PE=1 SV=2	clasp_plus_rep2	6	6	28.3116883116883
O95793	STAU1	Double-stranded RNA-binding protein Staufen homolog 1 OS=Homo sapiens GN=STAU1 PE=1 SV=2	clasp_minus_rep1	5	5	35.3552859618718
O95793	STAU1	Double-stranded RNA-binding protein Staufen homolog 1 OS=Homo sapiens GN=STAU1 PE=1 SV=2	clasp_minus_rep2	7	6	35.3552859618718
O95793	STAU1	Double-stranded RNA-binding protein Staufen homolog 1 OS=Homo sapiens GN=STAU1 PE=1 SV=2	clasp_plus_rep1	8	7	35.3552859618718
O95793	STAU1	Double-stranded RNA-binding protein Staufen homolog 1 OS=Homo sapiens GN=STAU1 PE=1 SV=2	clasp_plus_rep2	10	9	35.3552859618718
Q9NUL3	STAU2	Double-stranded RNA-binding protein Staufen homolog 2 OS=Homo sapiens GN=STAU2 PE=1 SV=1	clasp_minus_rep1	5	5	31.0526315789474
Q9NUL3	STAU2	Double-stranded RNA-binding protein Staufen homolog 2 OS=Homo sapiens GN=STAU2 PE=1 SV=1	clasp_minus_rep2	7	7	31.0526315789474
Q9NUL3	STAU2	Double-stranded RNA-binding protein Staufen homolog 2 OS=Homo sapiens GN=STAU2 PE=1 SV=1	clasp_plus_rep1	11	10	31.0526315789474
Q9NUL3	STAU2	Double-stranded RNA-binding protein Staufen homolog 2 OS=Homo sapiens GN=STAU2 PE=1 SV=1	clasp_plus_rep2	11	10	31.0526315789474
P46977	STT3A	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Homo sapiens GN=STT3A PE=1 SV=2	clasp_minus_rep1	10	9	27.9432624113475
P46977	STT3A	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Homo sapiens GN=STT3A PE=1 SV=2	clasp_minus_rep2	12	12	27.9432624113475
P46977	STT3A	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Homo sapiens GN=STT3A PE=1 SV=2	clasp_plus_rep1	18	14	27.9432624113475
P46977	STT3A	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Homo sapiens GN=STT3A PE=1 SV=2	clasp_plus_rep2	16	15	27.9432624113475
P46977	STT3A	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Homo sapiens GN=STT3A PE=1 SV=2	no4SU_minus_rep2	2	2	20.9929078014184
Q8TCJ2	STT3B	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B OS=Homo sapiens GN=STT3B PE=1 SV=1	clasp_minus_rep1	6	6	22.0338983050847
Q8TCJ2	STT3B	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B OS=Homo sapiens GN=STT3B PE=1 SV=1	clasp_minus_rep2	10	10	22.0338983050847
Q8TCJ2	STT3B	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B OS=Homo sapiens GN=STT3B PE=1 SV=1	clasp_plus_rep1	12	10	22.0338983050847
Q8TCJ2	STT3B	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B OS=Homo sapiens GN=STT3B PE=1 SV=1	clasp_plus_rep2	9	9	22.0338983050847
P61956	SUMO2	Small ubiquitin-related modifier 2 OS=Homo sapiens GN=SUMO2 PE=1 SV=3	clasp_minus_rep1	2	2	33.6842105263158
P61956	SUMO2	Small ubiquitin-related modifier 2 OS=Homo sapiens GN=SUMO2 PE=1 SV=3	clasp_minus_rep2	2	2	33.6842105263158
P61956	SUMO2	Small ubiquitin-related modifier 2 OS=Homo sapiens GN=SUMO2 PE=1 SV=3	clasp_plus_rep1	2	2	33.6842105263158
P61956	SUMO2	Small ubiquitin-related modifier 2 OS=Homo sapiens GN=SUMO2 PE=1 SV=3	clasp_plus_rep2	3	3	33.6842105263158
Q9Y5B9	SUPT16H	FACT complex subunit SPT16 OS=Homo sapiens GN=SUPT16H PE=1 SV=1	clasp_minus_rep1	49	36	60.6494746895893
Q9Y5B9	SUPT16H	FACT complex subunit SPT16 OS=Homo sapiens GN=SUPT16H PE=1 SV=1	clasp_minus_rep2	56	41	60.6494746895893
Q9Y5B9	SUPT16H	FACT complex subunit SPT16 OS=Homo sapiens GN=SUPT16H PE=1 SV=1	clasp_plus_rep1	60	43	60.6494746895893
Q9Y5B9	SUPT16H	FACT complex subunit SPT16 OS=Homo sapiens GN=SUPT16H PE=1 SV=1	clasp_plus_rep2	73	50	60.6494746895893
Q9Y5B9	SUPT16H	FACT complex subunit SPT16 OS=Homo sapiens GN=SUPT16H PE=1 SV=1	no4SU_minus_rep1	2	2	57.4021012416428
Q9Y5B9	SUPT16H	FACT complex subunit SPT16 OS=Homo sapiens GN=SUPT16H PE=1 SV=1	no4SU_minus_rep2	13	10	48.901623686724
Q9Y5B9	SUPT16H	FACT complex subunit SPT16 OS=Homo sapiens GN=SUPT16H PE=1 SV=1	no4SU_plus_rep1	2	2	57.4021012416428
Q9Y5B9	SUPT16H	FACT complex subunit SPT16 OS=Homo sapiens GN=SUPT16H PE=1 SV=1	no4SU_plus_rep2	7	6	48.901623686724
O15260	SURF4	Surfeit locus protein 4 OS=Homo sapiens GN=SURF4 PE=1 SV=3	clasp_minus_rep1	18	7	30.4832713754647
O15260	SURF4	Surfeit locus protein 4 OS=Homo sapiens GN=SURF4 PE=1 SV=3	clasp_minus_rep2	16	7	30.4832713754647
O15260	SURF4	Surfeit locus protein 4 OS=Homo sapiens GN=SURF4 PE=1 SV=3	clasp_plus_rep1	22	7	30.4832713754647
O15260	SURF4	Surfeit locus protein 4 OS=Homo sapiens GN=SURF4 PE=1 SV=3	clasp_plus_rep2	18	7	30.4832713754647
O15260	SURF4	Surfeit locus protein 4 OS=Homo sapiens GN=SURF4 PE=1 SV=3	no4SU_minus_rep2	7	2	21.5613382899628
O15260	SURF4	Surfeit locus protein 4 OS=Homo sapiens GN=SURF4 PE=1 SV=3	no4SU_plus_rep2	5	2	21.5613382899628
O60506	SYNCRIP	Heterogeneous nuclear ribonucleoprotein Q OS=Homo sapiens GN=SYNCRIP PE=1 SV=2	clasp_minus_rep1	5	5	23.5955056179775
O60506	SYNCRIP	Heterogeneous nuclear ribonucleoprotein Q OS=Homo sapiens GN=SYNCRIP PE=1 SV=2	clasp_minus_rep2	6	6	23.5955056179775
O60506	SYNCRIP	Heterogeneous nuclear ribonucleoprotein Q OS=Homo sapiens GN=SYNCRIP PE=1 SV=2	clasp_plus_rep1	6	6	23.5955056179775
O60506	SYNCRIP	Heterogeneous nuclear ribonucleoprotein Q OS=Homo sapiens GN=SYNCRIP PE=1 SV=2	clasp_plus_rep2	8	7	23.5955056179775
Q8N3V7	SYNPO	Synaptopodin OS=Homo sapiens GN=SYNPO PE=1 SV=2	clasp_minus_rep1	26	19	44.2411194833154
Q8N3V7	SYNPO	Synaptopodin OS=Homo sapiens GN=SYNPO PE=1 SV=2	clasp_minus_rep2	25	18	44.2411194833154
Q8N3V7	SYNPO	Synaptopodin OS=Homo sapiens GN=SYNPO PE=1 SV=2	clasp_plus_rep1	33	21	44.2411194833154
Q8N3V7	SYNPO	Synaptopodin OS=Homo sapiens GN=SYNPO PE=1 SV=2	clasp_plus_rep2	33	21	44.2411194833154
Q03519	TAP2	Antigen peptide transporter 2 OS=Homo sapiens GN=TAP2 PE=1 SV=1	clasp_minus_rep1	3	3	25.0728862973761
Q03519	TAP2	Antigen peptide transporter 2 OS=Homo sapiens GN=TAP2 PE=1 SV=1	clasp_minus_rep2	4	3	25.0728862973761
Q13148	TARDBP	TAR DNA-binding protein 43 OS=Homo sapiens GN=TARDBP PE=1 SV=1	clasp_minus_rep1	6	5	42.9951690821256
Q13148	TARDBP	TAR DNA-binding protein 43 OS=Homo sapiens GN=TARDBP PE=1 SV=1	clasp_minus_rep2	4	4	42.9951690821256
Q13148	TARDBP	TAR DNA-binding protein 43 OS=Homo sapiens GN=TARDBP PE=1 SV=1	clasp_plus_rep1	7	6	42.9951690821256
Q13148	TARDBP	TAR DNA-binding protein 43 OS=Homo sapiens GN=TARDBP PE=1 SV=1	clasp_plus_rep2	6	5	42.9951690821256
P26639	TARS	Threonine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=TARS PE=1 SV=3	clasp_minus_rep1	16	15	51.7289073305671
P26639	TARS	Threonine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=TARS PE=1 SV=3	clasp_minus_rep2	16	15	51.7289073305671
P26639	TARS	Threonine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=TARS PE=1 SV=3	clasp_plus_rep1	12	12	51.7289073305671
P26639	TARS	Threonine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=TARS PE=1 SV=3	clasp_plus_rep2	17	17	51.7289073305671
Q12788	TBL3	Transducin beta-like protein 3 OS=Homo sapiens GN=TBL3 PE=1 SV=2	clasp_minus_rep1	11	10	37.0049504950495
Q12788	TBL3	Transducin beta-like protein 3 OS=Homo sapiens GN=TBL3 PE=1 SV=2	clasp_minus_rep2	8	7	37.0049504950495
Q12788	TBL3	Transducin beta-like protein 3 OS=Homo sapiens GN=TBL3 PE=1 SV=2	clasp_plus_rep1	7	6	37.0049504950495
Q12788	TBL3	Transducin beta-like protein 3 OS=Homo sapiens GN=TBL3 PE=1 SV=2	clasp_plus_rep2	15	13	37.0049504950495
Q14241	TCEB3	Transcription elongation factor B polypeptide 3 OS=Homo sapiens GN=TCEB3 PE=1 SV=2	clasp_plus_rep1	2	2	23.9348370927318
Q14241	TCEB3	Transcription elongation factor B polypeptide 3 OS=Homo sapiens GN=TCEB3 PE=1 SV=2	clasp_plus_rep2	3	3	23.9348370927318
Q13428	TCOF1	Treacle protein OS=Homo sapiens GN=TCOF1 PE=1 SV=3	clasp_minus_rep1	13	12	42.741935483871
Q13428	TCOF1	Treacle protein OS=Homo sapiens GN=TCOF1 PE=1 SV=3	clasp_minus_rep2	11	11	42.741935483871
Q13428	TCOF1	Treacle protein OS=Homo sapiens GN=TCOF1 PE=1 SV=3	clasp_plus_rep1	27	27	42.741935483871
Q13428	TCOF1	Treacle protein OS=Homo sapiens GN=TCOF1 PE=1 SV=3	clasp_plus_rep2	44	40	42.741935483871
Q13428	TCOF1	Treacle protein OS=Homo sapiens GN=TCOF1 PE=1 SV=3	no4SU_minus_rep2	4	4	34.8790322580645
Q13428	TCOF1	Treacle protein OS=Homo sapiens GN=TCOF1 PE=1 SV=3	no4SU_plus_rep2	2	2	34.8790322580645
P17987	TCP1	T-complex protein 1 subunit alpha OS=Homo sapiens GN=TCP1 PE=1 SV=1	clasp_minus_rep1	2	2	22.841726618705
P17987	TCP1	T-complex protein 1 subunit alpha OS=Homo sapiens GN=TCP1 PE=1 SV=1	clasp_minus_rep2	6	5	22.841726618705
P17987	TCP1	T-complex protein 1 subunit alpha OS=Homo sapiens GN=TCP1 PE=1 SV=1	clasp_plus_rep1	2	2	22.841726618705
P17987	TCP1	T-complex protein 1 subunit alpha OS=Homo sapiens GN=TCP1 PE=1 SV=1	clasp_plus_rep2	3	3	22.841726618705
Q9NZ01	TECR	Very-long-chain enoyl-CoA reductase OS=Homo sapiens GN=TECR PE=1 SV=1	clasp_minus_rep2	4	4	23.7012987012987
Q9NZ01	TECR	Very-long-chain enoyl-CoA reductase OS=Homo sapiens GN=TECR PE=1 SV=1	clasp_plus_rep2	3	3	23.7012987012987
P02786	TFRC	Transferrin receptor protein 1 OS=Homo sapiens GN=TFRC PE=1 SV=2	clasp_minus_rep1	10	10	42.6315789473684
P02786	TFRC	Transferrin receptor protein 1 OS=Homo sapiens GN=TFRC PE=1 SV=2	clasp_minus_rep2	8	8	42.6315789473684
P02786	TFRC	Transferrin receptor protein 1 OS=Homo sapiens GN=TFRC PE=1 SV=2	clasp_plus_rep1	19	15	42.6315789473684
P02786	TFRC	Transferrin receptor protein 1 OS=Homo sapiens GN=TFRC PE=1 SV=2	clasp_plus_rep2	15	15	42.6315789473684
Q9Y2W1	THRAP3	Thyroid hormone receptor-associated protein 3 OS=Homo sapiens GN=THRAP3 PE=1 SV=2	clasp_minus_rep1	59	38	50.4712041884817
Q9Y2W1	THRAP3	Thyroid hormone receptor-associated protein 3 OS=Homo sapiens GN=THRAP3 PE=1 SV=2	clasp_minus_rep2	59	43	50.4712041884817
Q9Y2W1	THRAP3	Thyroid hormone receptor-associated protein 3 OS=Homo sapiens GN=THRAP3 PE=1 SV=2	clasp_plus_rep1	76	49	50.4712041884817
Q9Y2W1	THRAP3	Thyroid hormone receptor-associated protein 3 OS=Homo sapiens GN=THRAP3 PE=1 SV=2	clasp_plus_rep2	79	49	50.4712041884817
Q9Y2W1	THRAP3	Thyroid hormone receptor-associated protein 3 OS=Homo sapiens GN=THRAP3 PE=1 SV=2	no4SU_minus_rep2	9	8	44.3979057591623
Q9Y2W1	THRAP3	Thyroid hormone receptor-associated protein 3 OS=Homo sapiens GN=THRAP3 PE=1 SV=2	no4SU_plus_rep2	4	4	44.3979057591623
Q07157	TJP1	Tight junction protein ZO-1 OS=Homo sapiens GN=TJP1 PE=1 SV=3	clasp_minus_rep1	97	63	80.3203661327232
Q07157	TJP1	Tight junction protein ZO-1 OS=Homo sapiens GN=TJP1 PE=1 SV=3	clasp_minus_rep2	116	73	80.3203661327231
Q07157	TJP1	Tight junction protein ZO-1 OS=Homo sapiens GN=TJP1 PE=1 SV=3	clasp_plus_rep1	91	59	80.3203661327232
Q07157	TJP1	Tight junction protein ZO-1 OS=Homo sapiens GN=TJP1 PE=1 SV=3	clasp_plus_rep2	96	67	80.3203661327232
Q07157	TJP1	Tight junction protein ZO-1 OS=Homo sapiens GN=TJP1 PE=1 SV=3	no4SU_minus_rep1	4	4	75.1716247139588
Q07157	TJP1	Tight junction protein ZO-1 OS=Homo sapiens GN=TJP1 PE=1 SV=3	no4SU_minus_rep2	56	34	58.0663615560642
Q07157	TJP1	Tight junction protein ZO-1 OS=Homo sapiens GN=TJP1 PE=1 SV=3	no4SU_plus_rep1	9	9	75.1716247139588
Q07157	TJP1	Tight junction protein ZO-1 OS=Homo sapiens GN=TJP1 PE=1 SV=3	no4SU_plus_rep2	63	32	58.0663615560642
Q9UDY2	TJP2	Tight junction protein ZO-2 OS=Homo sapiens GN=TJP2 PE=1 SV=2	clasp_minus_rep1	55	43	63.0252100840336
Q9UDY2	TJP2	Tight junction protein ZO-2 OS=Homo sapiens GN=TJP2 PE=1 SV=2	clasp_minus_rep2	58	44	63.0252100840336
Q9UDY2	TJP2	Tight junction protein ZO-2 OS=Homo sapiens GN=TJP2 PE=1 SV=2	clasp_plus_rep1	53	42	63.0252100840336
Q9UDY2	TJP2	Tight junction protein ZO-2 OS=Homo sapiens GN=TJP2 PE=1 SV=2	clasp_plus_rep2	57	47	63.0252100840336
Q9UDY2	TJP2	Tight junction protein ZO-2 OS=Homo sapiens GN=TJP2 PE=1 SV=2	no4SU_minus_rep2	16	13	41.6806722689076
Q9UDY2	TJP2	Tight junction protein ZO-2 OS=Homo sapiens GN=TJP2 PE=1 SV=2	no4SU_plus_rep2	16	14	41.6806722689076
P29401	TKT	Transketolase OS=Homo sapiens GN=TKT PE=1 SV=3	clasp_minus_rep1	25	17	59.7110754414125
P29401	TKT	Transketolase OS=Homo sapiens GN=TKT PE=1 SV=3	clasp_minus_rep2	26	18	59.7110754414125
P29401	TKT	Transketolase OS=Homo sapiens GN=TKT PE=1 SV=3	clasp_plus_rep1	36	23	59.7110754414125
P29401	TKT	Transketolase OS=Homo sapiens GN=TKT PE=1 SV=3	clasp_plus_rep2	40	27	59.7110754414125
Q9Y490	TLN1	Talin-1 OS=Homo sapiens GN=TLN1 PE=1 SV=3	clasp_minus_rep1	200	120	84.573002754821
Q9Y490	TLN1	Talin-1 OS=Homo sapiens GN=TLN1 PE=1 SV=3	clasp_minus_rep2	191	127	84.5730027548211
Q9Y490	TLN1	Talin-1 OS=Homo sapiens GN=TLN1 PE=1 SV=3	clasp_plus_rep1	242	144	84.5730027548208
Q9Y490	TLN1	Talin-1 OS=Homo sapiens GN=TLN1 PE=1 SV=3	clasp_plus_rep2	244	153	84.5730027548208
Q9Y490	TLN1	Talin-1 OS=Homo sapiens GN=TLN1 PE=1 SV=3	no4SU_minus_rep2	42	38	75.1672569854387
Q9Y490	TLN1	Talin-1 OS=Homo sapiens GN=TLN1 PE=1 SV=3	no4SU_plus_rep1	2	2	82.0543093270366
Q9Y490	TLN1	Talin-1 OS=Homo sapiens GN=TLN1 PE=1 SV=3	no4SU_plus_rep2	41	37	75.1672569854387
Q9HC07	TMEM165	Transmembrane protein 165 OS=Homo sapiens GN=TMEM165 PE=1 SV=1	clasp_minus_rep2	2	2	21.2962962962963
Q9HC07	TMEM165	Transmembrane protein 165 OS=Homo sapiens GN=TMEM165 PE=1 SV=1	clasp_plus_rep1	2	2	21.2962962962963
Q9C0C2	TNKS1BP1	182 kDa tankyrase-1-binding protein OS=Homo sapiens GN=TNKS1BP1 PE=1 SV=4	clasp_minus_rep1	24	23	57.085020242915
Q9C0C2	TNKS1BP1	182 kDa tankyrase-1-binding protein OS=Homo sapiens GN=TNKS1BP1 PE=1 SV=4	clasp_minus_rep2	29	28	57.0850202429149
Q9C0C2	TNKS1BP1	182 kDa tankyrase-1-binding protein OS=Homo sapiens GN=TNKS1BP1 PE=1 SV=4	clasp_plus_rep1	38	33	57.0850202429149
Q9C0C2	TNKS1BP1	182 kDa tankyrase-1-binding protein OS=Homo sapiens GN=TNKS1BP1 PE=1 SV=4	clasp_plus_rep2	41	37	57.085020242915
Q9C0C2	TNKS1BP1	182 kDa tankyrase-1-binding protein OS=Homo sapiens GN=TNKS1BP1 PE=1 SV=4	no4SU_minus_rep2	3	3	20.8791208791209
Q9C0C2	TNKS1BP1	182 kDa tankyrase-1-binding protein OS=Homo sapiens GN=TNKS1BP1 PE=1 SV=4	no4SU_plus_rep2	3	3	20.8791208791209
Q9UPQ9	TNRC6B	Trinucleotide repeat-containing gene 6B protein OS=Homo sapiens GN=TNRC6B PE=1 SV=4	clasp_minus_rep1	3	3	27.3322422258592
Q9UPQ9	TNRC6B	Trinucleotide repeat-containing gene 6B protein OS=Homo sapiens GN=TNRC6B PE=1 SV=4	clasp_minus_rep2	8	7	27.3322422258593
Q9UPQ9	TNRC6B	Trinucleotide repeat-containing gene 6B protein OS=Homo sapiens GN=TNRC6B PE=1 SV=4	clasp_plus_rep1	4	4	27.3322422258592
Q9UPQ9	TNRC6B	Trinucleotide repeat-containing gene 6B protein OS=Homo sapiens GN=TNRC6B PE=1 SV=4	clasp_plus_rep2	9	7	27.3322422258593
O96008	TOMM40	Mitochondrial import receptor subunit TOM40 homolog OS=Homo sapiens GN=TOMM40 PE=1 SV=1	clasp_minus_rep1	6	5	30.4709141274238
O96008	TOMM40	Mitochondrial import receptor subunit TOM40 homolog OS=Homo sapiens GN=TOMM40 PE=1 SV=1	clasp_minus_rep2	5	4	30.4709141274238
O96008	TOMM40	Mitochondrial import receptor subunit TOM40 homolog OS=Homo sapiens GN=TOMM40 PE=1 SV=1	clasp_plus_rep1	6	6	30.4709141274238
O96008	TOMM40	Mitochondrial import receptor subunit TOM40 homolog OS=Homo sapiens GN=TOMM40 PE=1 SV=1	clasp_plus_rep2	8	5	30.4709141274238
P11387	TOP1	DNA topoisomerase 1 OS=Homo sapiens GN=TOP1 PE=1 SV=2	clasp_minus_rep1	7	7	35.6862745098039
P11387	TOP1	DNA topoisomerase 1 OS=Homo sapiens GN=TOP1 PE=1 SV=2	clasp_minus_rep2	5	5	35.6862745098039
P11387	TOP1	DNA topoisomerase 1 OS=Homo sapiens GN=TOP1 PE=1 SV=2	clasp_plus_rep1	9	8	35.6862745098039
P11387	TOP1	DNA topoisomerase 1 OS=Homo sapiens GN=TOP1 PE=1 SV=2	clasp_plus_rep2	11	10	35.6862745098039
P11388	TOP2A	DNA topoisomerase 2-alpha OS=Homo sapiens GN=TOP2A PE=1 SV=3	clasp_minus_rep1	36	33	59.9608099281515
P11388	TOP2A	DNA topoisomerase 2-alpha OS=Homo sapiens GN=TOP2A PE=1 SV=3	clasp_minus_rep2	46	41	59.9608099281515
P11388	TOP2A	DNA topoisomerase 2-alpha OS=Homo sapiens GN=TOP2A PE=1 SV=3	clasp_plus_rep1	60	51	59.9608099281514
P11388	TOP2A	DNA topoisomerase 2-alpha OS=Homo sapiens GN=TOP2A PE=1 SV=3	clasp_plus_rep2	66	49	59.9608099281514
P11388	TOP2A	DNA topoisomerase 2-alpha OS=Homo sapiens GN=TOP2A PE=1 SV=3	no4SU_minus_rep2	10	9	55.6499020248204
P11388	TOP2A	DNA topoisomerase 2-alpha OS=Homo sapiens GN=TOP2A PE=1 SV=3	no4SU_plus_rep2	7	7	55.6499020248204
Q02880	TOP2B	DNA topoisomerase 2-beta OS=Homo sapiens GN=TOP2B PE=1 SV=3	clasp_minus_rep1	23	21	40.7749077490775
Q02880	TOP2B	DNA topoisomerase 2-beta OS=Homo sapiens GN=TOP2B PE=1 SV=3	clasp_minus_rep2	23	22	40.7749077490775
Q02880	TOP2B	DNA topoisomerase 2-beta OS=Homo sapiens GN=TOP2B PE=1 SV=3	clasp_plus_rep1	23	21	40.7749077490775
Q02880	TOP2B	DNA topoisomerase 2-beta OS=Homo sapiens GN=TOP2B PE=1 SV=3	clasp_plus_rep2	34	26	40.7749077490775
Q02880	TOP2B	DNA topoisomerase 2-beta OS=Homo sapiens GN=TOP2B PE=1 SV=3	no4SU_minus_rep2	5	5	32.4723247232472
Q02880	TOP2B	DNA topoisomerase 2-beta OS=Homo sapiens GN=TOP2B PE=1 SV=3	no4SU_plus_rep2	3	3	32.4723247232472
P29144	TPP2	Tripeptidyl-peptidase 2 OS=Homo sapiens GN=TPP2 PE=1 SV=4	clasp_minus_rep1	4	4	29.1433146517214
P29144	TPP2	Tripeptidyl-peptidase 2 OS=Homo sapiens GN=TPP2 PE=1 SV=4	clasp_minus_rep2	4	4	29.1433146517214
P29144	TPP2	Tripeptidyl-peptidase 2 OS=Homo sapiens GN=TPP2 PE=1 SV=4	clasp_plus_rep1	6	6	29.1433146517214
P29144	TPP2	Tripeptidyl-peptidase 2 OS=Homo sapiens GN=TPP2 PE=1 SV=4	clasp_plus_rep2	6	6	29.1433146517214
P12270	TPR	Nucleoprotein TPR OS=Homo sapiens GN=TPR PE=1 SV=3	clasp_minus_rep1	7	7	21.7943292424884
P12270	TPR	Nucleoprotein TPR OS=Homo sapiens GN=TPR PE=1 SV=3	clasp_minus_rep2	9	9	21.7943292424884
P12270	TPR	Nucleoprotein TPR OS=Homo sapiens GN=TPR PE=1 SV=3	clasp_plus_rep1	23	21	21.7943292424884
